"Country","Year","Sex","Age group","Mean total cholesterol (mmol/L)","Mean total cholesterol lower 95% uncertainty interval (mmol/L)","Mean total cholesterol upper 95% uncertainty interval (mmol/L)","Mean non-HDL cholesterol (mmol/L)","Mean non-HDL cholesterol lower 95% uncertainty interval (mmol/L)","Mean non-HDL cholesterol upper 95% uncertainty interval (mmol/L)","Mean HDL cholesterol (mmol/L)","Mean HDL cholesterol lower 95% uncertainty interval (mmol/L)","Mean HDL cholesterol upper 95% uncertainty interval (mmol/L)"
"United Kingdom",2004,"Men","45-49",5.75832974097749,5.65105783966582,5.86594525636858,4.49935528377833,4.42342944378205,4.57484412820898,1.29056486114909,1.25230509372672,1.32965573815766
"United Kingdom",2004,"Men","50-54",5.77017319061834,5.66084403863481,5.88019481065622,4.49210440106033,4.41357708718123,4.5707498832006,1.29850085880941,1.2597419090016,1.33821219589385
"United Kingdom",2004,"Men","55-59",5.72222822988751,5.61067560008841,5.83564324645259,4.42213865278682,4.34061031982126,4.50145263463345,1.30704909129588,1.26775455663993,1.34668034622462
"United Kingdom",2004,"Men","60-64",5.62313063890865,5.51114279733621,5.74030644566397,4.30306920047334,4.21832677654576,4.38356749622997,1.31292118174197,1.27345916132126,1.35269548009571
"United Kingdom",2004,"Men","65-69",5.48491764646996,5.37057662669761,5.60313969655375,4.14972691786483,4.06184912387362,4.23401602797037,1.31523652085801,1.27605092145174,1.35426682189961
"United Kingdom",2004,"Men","70-74",5.3230279300242,5.20804082972351,5.44275810555978,3.97816239093564,3.88723110335159,4.06535730827682,1.31552226693115,1.27640382318709,1.35423398575475
"United Kingdom",2004,"Men","75-79",5.15304805609651,5.03643899601489,5.27148383382559,3.80447923662664,3.71105852399975,3.89268557914907,1.31541026379534,1.27616675478247,1.35478080150229
"United Kingdom",2004,"Men","80-84",4.99056459121204,4.8702958479472,5.11169376848298,3.64478107187867,3.55014408602795,3.73735443269793,1.31653235528455,1.2763307767591,1.35725376578823
"United Kingdom",2004,"Men","85plus",4.81839119977745,4.66670620033592,4.97101667229484,3.48646589940723,3.36343365065919,3.61952687511353,1.32237285386552,1.27415880398673,1.37054738564123
"United Kingdom",2005,"Men","18-19",4.19597562268323,4.11862404055101,4.27158408494083,2.90088964209341,2.83212779928693,2.96790915060156,1.29357250624576,1.2552406269598,1.33142337931137
"United Kingdom",2005,"Men","20-24",4.53348426388336,4.45512940734152,4.61045755462409,3.25110437450228,3.19023535837305,3.31037009306823,1.29691256729148,1.26071690625016,1.33307849166274
"United Kingdom",2005,"Men","25-29",4.93736226537662,4.85046123517534,5.02194323339525,3.67074398830621,3.61053050726095,3.73124332340645,1.2975408564663,1.26152348811526,1.33313562266313
"United Kingdom",2005,"Men","30-34",5.25317536222002,5.1606701629141,5.34594257750368,3.99796115235675,3.93192416555871,4.06257842588751,1.29546601011442,1.25915575771668,1.3315689176773
"United Kingdom",2005,"Men","35-39",5.48539679790222,5.38664286203519,5.58388374662916,4.23551150650983,4.16673185178035,4.30359786679001,1.2931005268072,1.25636467126675,1.32976557587597
"United Kingdom",2005,"Men","40-44",5.63849981591185,5.53548637191397,5.7406782465401,4.38615069062138,4.31440427690734,4.45699197775378,1.292856905116,1.25567264187149,1.33002740027849
"United Kingdom",2005,"Men","45-49",5.71704378919475,5.61142776329979,5.8214376448164,4.45285810498144,4.37757387554618,4.52558719553603,1.29702577677966,1.25954698537379,1.33473064195611
"United Kingdom",2005,"Men","50-54",5.72756906821208,5.61947332150907,5.83532801727343,4.44375963986501,4.36585523233453,4.51837636313283,1.30509483638915,1.26710655902396,1.34338526770688
"United Kingdom",2005,"Men","55-59",5.67859698094029,5.56845338347847,5.79113558983006,4.37212767553204,4.29264653537536,4.44821884599719,1.31374884138757,1.27578742157296,1.35262546439342
"United Kingdom",2005,"Men","60-64",5.57887462000586,5.46892003556433,5.69289203533782,4.25151747536099,4.17106508676408,4.33089021847466,1.31965731229163,1.28134164689636,1.35801796819172
"United Kingdom",2005,"Men","65-69",5.44036068747021,5.32849848502439,5.55511285638604,4.09684412447095,4.01248015169811,4.17954106304752,1.32194225745915,1.28372311859605,1.36002142499017
"United Kingdom",2005,"Men","70-74",5.27822549482973,5.16443164685829,5.39433228468415,3.92438252972165,3.83650557753043,4.00912951713922,1.32217817308902,1.2838911301896,1.36001074179002
"United Kingdom",2005,"Men","75-79",5.10777898877361,4.99090908711001,5.22601634498998,3.75046672065723,3.66042737994271,3.83680026307587,1.32204618528628,1.28302934533248,1.36031665305327
"United Kingdom",2005,"Men","80-84",4.94433111599107,4.8253994784909,5.06526920854358,3.5914307268218,3.49970604393431,3.68097656257917,1.32322742015595,1.28290164646114,1.3625451278697
"United Kingdom",2005,"Men","85plus",4.76975561097058,4.61918346755026,4.918448647304,3.43563646115705,3.31427085641198,3.56791292621552,1.32933771045168,1.28132947518796,1.3770847714932
"United Kingdom",2006,"Men","18-19",4.17143584971731,4.09351004726473,4.24583628810592,2.8745746818119,2.80721746581087,2.94000154112852,1.29885135841438,1.26117013490686,1.33667571692093
"United Kingdom",2006,"Men","20-24",4.50489023084931,4.42703844062139,4.57966824019601,3.22047932716218,3.1610992250301,3.27902819696009,1.30225067582763,1.26669269094495,1.33807185028406
"United Kingdom",2006,"Men","25-29",4.90425276417364,4.81833155241776,4.98709368568664,3.6350449226895,3.57650224836736,3.69378885261374,1.30294619896503,1.26809228507311,1.33848781600533
"United Kingdom",2006,"Men","30-34",5.21676797867078,5.12345008030423,5.30799947346998,3.95825917062699,3.89413662424596,4.02101736869221,1.30092931365003,1.2655877309227,1.3363595433426
"United Kingdom",2006,"Men","35-39",5.44659358321613,5.35069296096714,5.54320569758521,4.19265181264639,4.12536597807844,4.2595141351681,1.29862498381895,1.2628263363292,1.33488194399836
"United Kingdom",2006,"Men","40-44",5.5978872866851,5.49776855372379,5.6971825037758,4.34075259041941,4.2705712035425,4.40972783952531,1.2984581734081,1.2621475011003,1.33511158062465
"United Kingdom",2006,"Men","45-49",5.67490205318324,5.57159174033698,5.7771957438153,4.40531839208684,4.33276035998536,4.47520456671952,1.30273090705695,1.26620968583234,1.33952549433057
"United Kingdom",2006,"Men","50-54",5.68408171710949,5.57821528662371,5.78964523270608,4.39433047457775,4.32046070205699,4.46576743311803,1.31091760557709,1.27411131866524,1.34886126195744
"United Kingdom",2006,"Men","55-59",5.6340609831561,5.52545421351735,5.74167205539871,4.32099446360951,4.24381761759263,4.39553254822675,1.31966508595227,1.28295362590803,1.35784015380842
"United Kingdom",2006,"Men","60-64",5.53370100184652,5.42361785200561,5.64292238839814,4.19880848468438,4.11965613845709,4.27509662864234,1.32560557939672,1.28832179747001,1.36377628382322
"United Kingdom",2006,"Men","65-69",5.39488030752792,5.2838249582531,5.50669990959031,4.04277378956927,3.96026325017626,4.122937254726,1.32786344825412,1.29037752640027,1.36526681649276
"United Kingdom",2006,"Men","70-74",5.23249481837113,5.11840837375075,5.34539775439844,3.86939475629572,3.78376391286898,3.95176507447666,1.32805518599754,1.29012558119562,1.36494254602503
"United Kingdom",2006,"Men","75-79",5.06157164314803,4.94540115696116,5.17581111186088,3.69524111621112,3.60727348346224,3.77846125026284,1.32790563962741,1.2895012153131,1.36531808482919
"United Kingdom",2006,"Men","80-84",4.8971378906305,4.77981246773938,5.0151003245606,3.53688260066288,3.44795122261174,3.62388929564279,1.3291396561442,1.28949195827779,1.36813456032748
"United Kingdom",2006,"Men","85plus",4.72010618213783,4.57493641094835,4.86828126000673,3.38366716331837,3.26375223583221,3.51426414613932,1.33548989935599,1.28842138814766,1.38172335982025
"United Kingdom",2007,"Men","18-19",4.14660476551843,4.06844865125655,4.22013260808456,2.84795615171923,2.78168957119619,2.91258137850962,1.30378034623689,1.26679011241989,1.3411080870211
"United Kingdom",2007,"Men","20-24",4.47595807775332,4.39983991553924,4.55048268723664,3.18950110373316,3.1324657576061,3.2473951258287,1.30723489187493,1.27210171768688,1.34205108788583
"United Kingdom",2007,"Men","25-29",4.87075250309733,4.78729826031974,4.95280425377712,3.59893419127029,3.54084204373371,3.65664644059327,1.30799310265396,1.27287138066803,1.34299612653229
"United Kingdom",2007,"Men","30-34",5.17993090024456,5.08972365937889,5.26912568972873,3.91809929338097,3.85555265008347,3.97898845271666,1.30603030225016,1.27116014570083,1.34099176641813
"United Kingdom",2007,"Men","35-39",5.40733206978699,5.31238003594217,5.50269341819473,4.1492976974773,4.08385257758036,4.21360973575603,1.30378308532075,1.26879682289438,1.33917463356656
"United Kingdom",2007,"Men","40-44",5.55679481231658,5.45909631182287,5.65508628702101,4.29483069097141,4.22682283991961,4.36117393069236,1.30368804652292,1.26811663044824,1.3394477469843
"United Kingdom",2007,"Men","45-49",5.63226240193048,5.53123519158685,5.73444514427701,4.35723013082131,4.28620130682091,4.42556475977581,1.30805783894888,1.27250714221603,1.34396688292692
"United Kingdom",2007,"Men","50-54",5.64008100334516,5.53664708557927,5.7451770675835,4.34433097354052,4.2715377808517,4.41461199847122,1.31635445969579,1.28011499085727,1.35271163769481
"United Kingdom",2007,"Men","55-59",5.58899967189635,5.48500371594133,5.69673617389346,4.26927127519809,4.19544811757091,4.34237860470078,1.32518924986575,1.28836053570328,1.36219260060805
"United Kingdom",2007,"Men","60-64",5.48799459380824,5.38242310671335,5.59769561583246,4.14549131863161,4.06870287217344,4.21960775665998,1.33115957497096,1.29429583427436,1.36791091587068
"United Kingdom",2007,"Men","65-69",5.34886307511963,5.24193925157415,5.45915036002132,3.98807950280003,3.90798195256088,4.06633994374438,1.33339201795021,1.29607961345665,1.36991569794608
"United Kingdom",2007,"Men","70-74",5.18622354168397,5.0759389275548,5.29860912390872,3.81377234278361,3.7316858187128,3.89504808523303,1.3335423791689,1.29663659298528,1.370308559368
"United Kingdom",2007,"Men","75-79",5.01481707673793,4.9023787192456,5.12711470479882,3.63937801088529,3.55464838463474,3.72162949883569,1.33337642496753,1.29634737368123,1.37045392125604
"United Kingdom",2007,"Men","80-84",4.8493847635182,4.73211023300627,4.96665320072982,3.48170467940802,3.39527684758648,3.56779839827739,1.33465992168657,1.29615319268,1.37373978114398
"United Kingdom",2007,"Men","85plus",4.66986669106309,4.52617018276505,4.81757055644116,3.33109772255822,3.21259835310979,3.45726856068373,1.34123492576349,1.2949766544846,1.38755304243769
"United Kingdom",2008,"Men","18-19",4.12159673202117,4.04567859404789,4.19443746654162,2.82114969454956,2.75567289537949,2.88514432929582,1.30878142548864,1.27222494201256,1.34493595891271
"United Kingdom",2008,"Men","20-24",4.44682238425034,4.370369248852,4.52048469246008,3.15830278651356,3.1027426893435,3.2144164276166,1.31229305368109,1.27711333736918,1.34612832842206
"United Kingdom",2008,"Men","25-29",4.83701804530338,4.75574369695033,4.91803691780674,3.56256630618434,3.5059349494507,3.61905361184399,1.31311553937131,1.27808749543626,1.34668609741585
"United Kingdom",2008,"Men","30-34",5.14283617413726,5.05664127173273,5.23127308394399,3.87765379340197,3.81691597294157,3.9376677962399,1.31120761775651,1.27623048953184,1.34568312798143
"United Kingdom",2008,"Men","35-39",5.36779508601181,5.27721017911397,5.46229346418538,4.10563600238649,4.04179401455697,4.16835086869317,1.30901802060668,1.27458121950317,1.34363965385701
"United Kingdom",2008,"Men","40-44",5.51541309618684,5.42018585680819,5.61384636185729,4.24858368735794,4.1816630453156,4.31397736023798,1.30899547969181,1.27398245257463,1.34450903608805
"United Kingdom",2008,"Men","45-49",5.5893222549437,5.49176951025112,5.69183534057229,4.30880163741251,4.23934450676984,4.37538955846886,1.31346375317792,1.27811996269532,1.34930875396386
"United Kingdom",2008,"Men","50-54",5.59577051805833,5.4968293415769,5.70067018689584,4.29397744379821,4.22198532177185,4.36341974208397,1.32187220634025,1.28594014572916,1.35799456083121
"United Kingdom",2008,"Men","55-59",5.54362174680134,5.44159455896276,5.65181669966508,4.21718149991483,4.14445594947181,4.28830336207742,1.33079581156318,1.29432989964915,1.36739509720239
"United Kingdom",2008,"Men","60-64",5.44196761035283,5.33913536649543,5.55024527217103,4.09179622438763,4.01708906100538,4.16438091224349,1.33679618700457,1.29998994149557,1.37368403270857
"United Kingdom",2008,"Men","65-69",5.30252345431732,5.19880142848618,5.41089564922211,3.93299781387608,3.85540225977557,4.01028342684917,1.33900219650248,1.3029045837849,1.37566128500574
"United Kingdom",2008,"Men","70-74",5.13962830072371,5.03420618224436,5.24831736884176,3.7577562430738,3.67792973361904,3.8379194744561,1.33910994957518,1.30266950392766,1.37577737928462
"United Kingdom",2008,"Men","75-79",4.96773524448892,4.86027930604969,5.08002949558499,3.58311947702374,3.50128621920402,3.66266392261197,1.33892717511834,1.3026877707468,1.37571631468059
"United Kingdom",2008,"Men","80-84",4.80129738052989,4.68811939523225,4.91728631991544,3.42613548076883,3.34067538448431,3.51088337364567,1.34026160202762,1.30266265022276,1.37807662632034
"United Kingdom",2008,"Men","85plus",4.61927548323681,4.4767062139599,4.76368421121449,3.27815307429344,3.16011239145854,3.40437271993401,1.34706760492328,1.30135404673167,1.39237721738699
"United Kingdom",2009,"Men","18-19",4.09649634024367,4.02052580784197,4.16924411316827,2.79428736096816,2.72943217288518,2.85821856842122,1.31393252251215,1.27789925003765,1.34872277749494
"United Kingdom",2009,"Men","20-24",4.41758081837208,4.34263348717157,4.49032972827611,3.12703737155168,3.07116025941321,3.18302514607011,1.31750316199612,1.28327212826493,1.35088908070898
"United Kingdom",2009,"Men","25-29",4.80316253637803,4.72460306849432,4.88426329430808,3.52611839981614,3.46976849557844,3.5821826286901,1.31839226977996,1.28421750621265,1.35162994406637
"United Kingdom",2009,"Men","30-34",5.10560914043792,5.01955286514554,5.19431703420549,3.83711837784396,3.77704072932129,3.89741647459874,1.31654131937149,1.28275393524712,1.35003455144729
"United Kingdom",2009,"Men","35-39",5.32811742369154,5.23898633993885,5.42086235102508,4.06187683113954,3.99763222670905,4.12480403577154,1.31441143011865,1.28036927322089,1.34816561788565
"United Kingdom",2009,"Men","40-44",5.47388417927866,5.38076020601596,5.57102667437976,4.20223328520729,4.13479521751505,4.26710111808915,1.31446372136943,1.27989383517669,1.34882504201201
"United Kingdom",2009,"Men","45-49",5.54622923139721,5.45039641960302,5.64632633258785,4.26026478239561,4.19002005450563,4.32611379862413,1.31903328297067,1.28386953950628,1.35363066616839
"United Kingdom",2009,"Men","50-54",5.55130211858293,5.45356528151514,5.65475445948043,4.24351125246558,4.17273037722381,4.31137037466607,1.32755652624336,1.29231341732681,1.36233750188664
"United Kingdom",2009,"Men","55-59",5.49808209370932,5.39942337373729,5.60314798548366,4.16497551259089,4.09347793830324,4.23499659073419,1.3365711839827,1.30100909091804,1.37210841422403
"United Kingdom",2009,"Men","60-64",5.39577689205424,5.29491358482238,5.50165710470878,4.03798221814509,3.96596788889654,4.10987349621393,1.34260227581815,1.3067628372281,1.37822920918632
"United Kingdom",2009,"Men","65-69",5.25601962985748,5.15520808418255,5.3615619534598,3.87779541568572,3.80283988660412,3.95381635738438,1.3447810970938,1.30903385586463,1.38101633527549
"United Kingdom",2009,"Men","70-74",5.09286880432083,4.98979956844498,5.19971470855565,3.70161854295431,3.62347134142191,3.77977896393749,1.34484521886838,1.30908515182944,1.38061811977444
"United Kingdom",2009,"Men","75-79",4.9204883639922,4.81565363258807,5.03073637775777,3.52673935904823,3.44744766235998,3.60553178184921,1.34464552853602,1.3087909786589,1.38075775392363
"United Kingdom",2009,"Men","80-84",4.75304225741955,4.64136571610623,4.86748797562202,3.37044562306483,3.2864536303211,3.45236408400514,1.34603291349087,1.30877317179856,1.38356893755249
"United Kingdom",2009,"Men","85plus",4.56850847102506,4.42354188577774,4.71082917278994,3.22509027917673,3.10688374967833,3.35059296841254,1.35307751743366,1.30739535421621,1.39789975312029
"United Kingdom",2010,"Men","18-19",4.07117903968816,3.99583993603728,4.1441587699573,2.76711882897882,2.70290551082817,2.83094530876731,1.31934574233732,1.28377464879726,1.35452524601683
"United Kingdom",2010,"Men","20-24",4.38808454822116,4.3147792113915,4.46185209423828,3.0954167688681,3.03958199001756,3.15157069449595,1.32297718798493,1.28943146037166,1.35610798237545
"United Kingdom",2010,"Men","25-29",4.76901060900258,4.69171158743251,4.85002281595026,3.48925718829737,3.43341054075735,3.54468755287914,1.32393516243221,1.29071363500525,1.35713356705975
"United Kingdom",2010,"Men","30-34",5.06805558336885,4.98451992288698,5.15516716703315,3.7961233997354,3.73657025729807,3.85655428648368,1.32214346073955,1.28908319324287,1.35547939012679
"United Kingdom",2010,"Men","35-39",5.28809159002958,5.2003181912458,5.38182830013173,4.01762136496368,3.95398357886864,4.08038700558818,1.32007604412311,1.2867225434909,1.35343353052715
"United Kingdom",2010,"Men","40-44",5.43199074769437,5.3408624428646,5.52893303522578,4.15535704576371,4.08924885296634,4.21986959617642,1.32020687379903,1.28637987264557,1.35427760749961
